"","zip_code","year","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share"
"319","92307","2012",1,2.88,15689.23,15689.23,102,6.2582081117071,0.00980392156862745
"320","92307","2015",1,5.2,21495.64,21495.64,318,6.57753815660052,0.00314465408805031
"321","92308","2013",1,3,17688.81,17688.81,138,6.85325476502497,0.0072463768115942
"322","92308","2015",1,4.24,15997.46,15997.46,291,6.75409184895378,0.00343642611683849
"323","92308","2016",1,4.16,16365.93,16365.93,242,7.05039657086921,0.00413223140495868
"324","92311","2013",1,5.145,25452.61,25452.61,67,5.76402612082662,0.0149253731343284
"325","92311","2014",7,4.11857142857143,20516.46,20516.46,151,5.0390421481109,0.0463576158940397
"326","92311","2015",12,3.79083333333333,12150.9891666667,17200.4683333333,225,5.59541159136011,0.0533333333333333
"327","92311","2016",1,2.34,11551.76,11551.76,160,5.92365591655646,0.00625
"328","92328","2016",7,3.12,15779.98,15779.98,12,3.02410282002119,0.583333333333333
"329","92328","2017",1,3.12,15779.98,15779.98,NA,NA,NA
"330","92335","2014",1,4.9,22480.85,22480.85,113,4.63479598410389,0.00884955752212389
"331","92335","2015",1,3,7267.02,12517.02,364,4.80791511603385,0.00274725274725275
"332","92344","2012",1,3.91,21918,21918,29,6.78828716336224,0.0344827586206897
"333","92345","2012",2,4.725,24965.57,24965.57,68,5.48802941176471,0.0294117647058824
"334","92345","2013",1,5.5,30109.95,30109.95,219,5.72441670107439,0.0045662100456621
"335","92345","2014",4,4.52375,21152.4075,21152.4075,333,5.72118176933133,0.012012012012012
"336","92345","2015",4,4.1825,18379.485,18379.485,467,5.94959252810264,0.00856531049250535
"337","92345","2016",1,5.67,28368.31,28368.31,353,6.19021764605309,0.0028328611898017
"338","92346","2012",1,5.29,30085.64,30085.64,84,5.61290572482331,0.0119047619047619
"339","92354","2011",9,2.88333333333333,16833.3722222222,17584.4055555556,23,5.34717391304348,0.391304347826087
"340","92354","2012",2,1.955,10914.34,11834.425,27,5.75087256772224,0.0740740740740741
"341","92354","2013",2,3.965,17394.215,17394.215,47,6.271870392168,0.0425531914893617
"342","92354","2014",2,2.205,10458.495,10458.495,64,5.30843556252385,0.03125
"343","92354","2015",1,2.915,12336.67,12336.67,84,5.75383503020793,0.0119047619047619
"344","92363","2014",34,4.67426470588235,21166.0720588235,21166.0720588235,39,4.48747390406871,0.871794871794872
"345","92363","2015",43,4.43267441860465,18638.3986046512,19082.8172093023,37,4.61844342930482,1.16216216216216
"346","92363","2016",7,3.44642857142857,16463.9242857143,16463.9242857143,8,4.52,0.875
"347","92373","2013",1,4.9,24824.68,24824.68,116,8.03121282677051,0.00862068965517241
"348","92374","2011",2,2.76,16540.295,16540.295,32,4.65261139593667,0.0625
"349","92374","2012",4,5.59,25325.855,25325.855,63,5.74794490773545,0.0634920634920635
"350","92374","2013",2,3.92,18384.21,18384.21,88,6.15521636433006,0.0227272727272727
"351","92374","2014",1,3.43,19836.1,19836.1,172,6.99524318784771,0.00581395348837209
"352","92374","2016",1,5.3,11761.44,21036.44,171,6.36748387066087,0.00584795321637427
"353","92376","2015",7,4.00071428571429,9770.63,16264.7742857143,323,5.39049401261444,0.021671826625387
"354","92392","2014",1,5.5,30875,30875,274,5.92491614611908,0.00364963503649635
"355","92392","2015",1,3.64,17016.11,17016.11,336,5.96189817219909,0.00297619047619048
"356","92394","2014",1,5.5,33250,33250,91,5.42273919022603,0.010989010989011
"357","92394","2016",1,4.505,17259.16,17259.16,187,4.90520085705351,0.0053475935828877
"358","92395","2014",1,3.75,19842,19842,84,5.08008524100216,0.0119047619047619
"359","92395","2015",4,4.0625,15308.8025,17496.3025,142,5.13438609488244,0.028169014084507
"360","92399","2012",1,1.92,9712.37,9712.37,143,5.80056601201164,0.00699300699300699
"361","92401","2015",1,4.5,13517.22,21392.22,3,4.36371674578759,0.333333333333333
"362","92404","2012",1,3.45,17227.74,17227.74,23,5.90879835111059,0.0434782608695652
"363","92404","2014",9,3.89611111111111,18050.8855555556,18175.5044444444,143,6.17149740530359,0.0629370629370629
"364","92404","2015",9,2.95111111111111,9755.56333333333,14621.0944444444,181,5.92707118962271,0.0497237569060773
"365","92404","2016",2,4.9025,16890.88,20905.13,169,6.18179266802421,0.0118343195266272
"366","92405","2015",6,3.2775,12176.8283333333,15783.305,69,5.11758610781949,0.0869565217391304
"367","92405","2016",1,4.5,12545.1,20420.1,69,5.34320035139988,0.0144927536231884
"368","92407","2013",1,3.66,19296,20396.37,66,5.59075907876938,0.0151515151515152
"369","92407","2014",4,3.23875,18258.6425,18258.6425,185,5.63263259535766,0.0216216216216216
"370","92407","2015",5,3.481,13273.052,17121.302,514,4.74301183870633,0.00972762645914397
"371","92407","2016",1,3.975,15630.02,15630.02,488,4.80986620184968,0.00204918032786885
"372","92410","2012",1,3.22,16584.82,16584.82,4,20.24125,0.25
"373","92410","2014",1,3.25,18817.92,18817.92,18,4.98940374750943,0.0555555555555556
"374","92410","2016",1,2.915,7986.2,13087.45,70,4.67052170683083,0.0142857142857143
"375","92411","2013",5,4.116,16916.34,16916.34,7,5.17714285714286,0.714285714285714
"376","92411","2014",3,3.26666666666667,14887.4466666667,14894.6033333333,13,3.97769671000499,0.230769230769231
"377","92411","2015",1,2.115,7450.17,11151.42,24,4.76393567906244,0.0416666666666667
"378","92501","2011",1,2.64,15995,15995,1,2.64,1
"379","92504","2012",1,5.4,31788.49,31788.49,37,6.77282476257257,0.027027027027027
"380","92508","2011",1,3.42,19433.09,19433.09,18,5.64777777777778,0.0555555555555556
"381","92509","2010",2,4.87,25626.865,25626.865,14,5.63539308878836,0.142857142857143
"382","92509","2011",11,3.23454545454545,19182.6463636364,19872.4518181818,45,4.87428888888889,0.244444444444444
"383","92509","2013",14,3.27464285714286,15553.7378571429,15622.515,134,5.71681383999499,0.104477611940299
"384","92509","2014",7,3.00428571428571,15287.8014285714,15570.1671428571,259,5.7889395335271,0.027027027027027
"385","92509","2015",2,2.755,7218.1,12039.35,453,5.60749151506518,0.00441501103752759
"386","92530","2011",3,4.29333333333333,23451.32,23451.32,36,5.06060025859511,0.0833333333333333
"387","92530","2012",4,3.51,17912.72,18911.28,81,4.19063940819874,0.0493827160493827
"388","92530","2013",4,3.52375,15329.1075,15329.1075,282,3.58114631549325,0.0141843971631206
"389","92530","2014",4,4.2525,20311.0875,21390.94,326,4.36743646292451,0.0122699386503067
"390","92530","2016",1,2.65,12009.91,12009.91,308,5.71165276925524,0.00324675324675325
"391","92532","2012",1,2.76,15291.33,15291.33,64,4.20481221384968,0.015625
"392","92532","2013",1,3.43,19557.56,19557.56,204,4.02598576542406,0.00490196078431373
"393","92532","2014",1,5.5,27096.67,27096.67,181,4.9844338291867,0.00552486187845304
"394","92543","2012",2,2.555,13651.125,13679.865,11,6.95185737574139,0.181818181818182
"395","92543","2013",6,4.28,19159.91,19159.91,36,5.97848554410954,0.166666666666667
"396","92543","2014",4,2.94,14163.415,14163.415,50,6.11693485692484,0.08
"397","92543","2015",2,4.125,14515.965,19109.715,69,6.2254005202831,0.0289855072463768
"398","92543","2016",4,2.905,13806.74,13806.74,80,5.58803912925593,0.05
"399","92544","2011",4,3.575,20785.2575,20838.3,80,5.69367372186188,0.05
"400","92544","2012",1,3.76,19709.5,19709.5,63,6.47763056024903,0.0158730158730159
"401","92544","2013",3,3.70166666666667,17805.35,17805.35,99,7.46648120271775,0.0303030303030303
"402","92544","2015",1,5,24044.12,24044.12,260,7.16198840169702,0.00384615384615385
"403","92545","2011",1,4.23,23818.6,23818.6,19,6.16153318339726,0.0526315789473684
"404","92545","2012",1,2.82,16576.61,16576.61,25,9.13227926745517,0.04
"405","92545","2013",1,5.39,21925.23,21925.23,77,7.97569701759515,0.012987012987013
"406","92548","2011",1,1.85,11135.81,11135.81,9,8.48011111111111,0.111111111111111
"407","92548","2012",1,2.3,13743.26,13743.26,3,5.04933333333333,0.333333333333333
"408","92551","2012",1,3.91,23580.74,23580.74,7,4.84571428571429,0.142857142857143
"409","92553","2012",1,5.805,27368.5,27368.5,14,4.75464285714286,0.0714285714285714
"410","92553","2015",1,5.2,12034.74,21134.74,164,5.53727904221527,0.00609756097560976
"411","92553","2016",2,3.28,14501.225,14352.725,248,5.09546078820353,0.00806451612903226
"412","92555","2011",1,2.45,14568.75,14568.75,26,4.264945499369,0.0384615384615385
"413","92555","2012",2,4.6425,22467.245,22467.245,43,5.33077373273116,0.0465116279069767
"414","92555","2013",1,5.88,28582.29,28582.29,71,5.82179090337523,0.0140845070422535
"415","92557","2011",3,3.85,19717.51,20707.5433333333,30,4.61925542413837,0.1
"416","92557","2012",3,3.37333333333333,17376.18,17432.6233333333,40,5.33559633727585,0.075
"417","92562","2011",4,3.06625,17845.4375,18114.9925,141,6.6159324955826,0.0283687943262411
"418","92562","2012",1,4.94,24434.74,24434.74,300,4.84957614269363,0.00333333333333333
"419","92562","2013",1,7.2,43366.93,43366.93,488,6.02899336146884,0.00204918032786885
"420","92563","2011",2,2.82,15764.89,17516.065,56,4.35421911620428,0.0357142857142857
"421","92563","2012",4,3.2425,18257.2525,18321.2075,207,4.3347316398395,0.0193236714975845
"422","92563","2013",1,3.43,14668.17,14668.17,383,5.31466823995386,0.00261096605744125
"423","92563","2014",2,3.72,18994.005,18994.005,631,5.06995937058417,0.00316957210776545
"424","92567","2011",2,2.96,17812.14,17812.42,15,5.19166666666667,0.133333333333333
"425","92570","2011",2,6.7575,39196.2,39196.2,36,6.74353122217983,0.0555555555555556
"426","92570","2012",4,2.84875,15633.4875,15633.4875,49,5.86931889993693,0.0816326530612245
"427","92570","2013",1,1.645,9989,10200.09,98,6.25319552826854,0.0102040816326531
"428","92570","2014",4,4.165,19302.32,19449.32,244,5.39628440996741,0.0163934426229508
"429","92570","2015",5,3.813,9093.23,15765.98,308,5.06332116634878,0.0162337662337662
"430","92570","2016",2,3.0325,8471.33,9836.33,222,5.70192070621688,0.00900900900900901
"431","92571","2011",3,3.71,22087.12,22087.12,9,3.935,0.333333333333333
"432","92571","2012",4,4.1075,21178.6875,21178.6875,17,4.82449188679669,0.235294117647059
"433","92571","2015",1,5.5,20059.07,20059.07,323,5.2577671329107,0.00309597523219814
"434","92571","2016",3,3.95166666666667,15977.01,16026.0566666667,272,5.1122498894153,0.0110294117647059
"435","92582","2011",1,4.56,25063.98,25063.98,18,4.32916666666667,0.0555555555555556
"436","92582","2012",4,4.0975,20264.1675,20264.1675,23,4.87565217391304,0.173913043478261
"437","92582","2013",1,5.39,21624.16,21624.16,74,4.10499312723636,0.0135135135135135
"438","92582","2015",2,3.35,12994.555,15497.055,172,6.35815073054656,0.0116279069767442
"439","92583","2011",4,5.16375,27815.6725,27815.6725,13,5.12461538461538,0.307692307692308
"440","92583","2012",8,3.935,19971.19875,19971.19875,22,6.20296571398842,0.363636363636364
"441","92583","2013",1,4.41,25533.66,25533.66,46,6.04515177579085,0.0217391304347826
"442","92583","2014",2,3.185,14713.595,14713.595,81,5.66014784197908,0.0246913580246914
"443","92584","2011",2,2.355,13977.635,13977.635,58,4.92174160296807,0.0344827586206897
"444","92584","2013",2,4.7225,22395.355,22395.355,344,4.94595634322068,0.00581395348837209
"445","92584","2014",1,4.9,22208.12,22208.12,382,5.81924117828014,0.00261780104712042
"446","92585","2011",1,4.7,23406.44,23406.44,11,5.71577694148659,0.0909090909090909
"447","92585","2013",1,4.16,24479,24479,61,5.97877998011021,0.0163934426229508
"448","92585","2016",1,4.24,16087.99,16087.99,171,6.48368615321218,0.00584795321637427
"449","92586","2011",4,6.06,34003.545,34003.545,13,4.17577113843806,0.307692307692308
"450","92586","2012",3,4.02333333333333,21132.0966666667,21422.5066666667,26,4.88761468024536,0.115384615384615
"451","92586","2013",4,2.6225,14390.325,14390.325,40,4.96291414536436,0.1
"452","92586","2014",2,2.6975,14737.83,14737.83,76,5.94394095764975,0.0263157894736842
"453","92587","2011",1,2.3,13388.76,13388.76,30,7.6682863156556,0.0333333333333333
"454","92587","2012",2,5.91,27336.795,27336.795,66,7.88312186535327,0.0303030303030303
"455","92587","2013",1,4.165,21936.23,21936.23,140,7.88698464599117,0.00714285714285714
"456","92590","2012",2,4.045,21563.02,21680.685,71,4.58592906158815,0.028169014084507
"457","92590","2013",3,3.03,14183.3633333333,14183.3633333333,109,3.47401514584041,0.0275229357798165
"458","92590","2014",4,2.9925,13575.8175,13629.7675,81,4.21119140277248,0.0493827160493827
"459","92591","2012",1,2.88,16060.06,16060.06,119,4.26320910615295,0.00840336134453781
"460","92591","2013",2,3.3075,15491.565,15491.565,225,4.59372801390479,0.00888888888888889
"461","92592","2013",2,4.8825,20119.33,20119.33,384,6.44870678037168,0.00520833333333333
"462","92592","2014",1,5.635,27694.25,27694.25,471,7.11967416206356,0.00212314225053079
"463","92592","2015",1,3.38,16482.04,16482.04,654,6.83328789278584,0.00152905198776758
"464","92592","2016",1,2.915,15390,15432.84,600,6.92482401897751,0.00166666666666667
"465","92595","2011",1,4.7,27307.52,27307.52,34,5.59020715039163,0.0294117647058824
"466","92595","2012",2,4.49,26451.12,27095.305,75,6.00125735724278,0.0266666666666667
"467","92595","2014",2,3.7975,18471.92,18471.92,246,6.21477258881517,0.00813008130081301
"468","92596","2011",1,3.8,23003.79,23003.79,38,3.87615789473684,0.0263157894736842
"469","92596","2012",1,3.68,19761.07,19761.07,62,5.39303139038289,0.0161290322580645
"470","92596","2013",4,4.86225,23057.7575,23057.7575,181,6.08518466866638,0.0220994475138122
"471","92606","2012",6,2.4675,12832.235,12832.235,16,4.0840625,0.375
"472","92606","2013",2,2.2,10462.365,10462.365,17,4.36007435419799,0.117647058823529
"473","92606","2015",1,2.295,14035,15116.28,38,5.30653383825961,0.0263157894736842
"474","92627","2012",1,3.91,21314.97,21314.97,16,5.01621895268981,0.0625
"475","92648","2013",1,1.98,10686,14385.54,37,6.27702073687575,0.027027027027027
"476","92683","2013",1,2.35,9756.5,11825.82,62,5.05798538479526,0.0161290322580645
"477","92701","2012",1,2.07,11602.5,13750.56,1,6.867,1
"478","92701","2013",4,3.5225,19952.795,19952.795,12,7.01591666666667,0.333333333333333
"479","92701","2014",8,3.739375,16833.12625,17225.33625,18,4.22120872016618,0.444444444444444
"480","92701","2015",3,4.25,21385.61,21392.0166666667,33,5.30570084493013,0.0909090909090909
"481","92703","2012",2,2.07,12495,13750.56,5,6.16605646699733,0.4
"482","92703","2015",1,4.25,13990.89,21428.39,114,3.95544818868807,0.0087719298245614
"483","92704","2012",1,2.52,14966,17069.34,13,4.39132568309218,0.0769230769230769
"484","92704","2015",3,4.18833333333333,21765.6,21765.6,151,4.93200600454729,0.0198675496688742
"485","92705","2014",2,3.675,18134.18,18871.245,155,7.46220926019372,0.0129032258064516
"486","92707","2013",3,4.22666666666667,23758.25,23758.25,12,4.53608333333333,0.25
"487","92707","2014",1,3.675,18348.25,19607.2,21,3.90809173161825,0.0476190476190476
"488","92707","2015",3,3.485,15052.1466666667,18770.8966666667,83,4.46122626537058,0.036144578313253
"489","92707","2016",1,4.505,22886.28,22886.28,121,4.79676894509439,0.00826446280991736
"490","92821","2012",1,3.29,17011.33,17011.33,59,3.43863881039065,0.0169491525423729
"491","92821","2013",3,2.57,11461.9733333333,11461.9733333333,87,5.43062726782355,0.0344827586206897
"492","92832","2011",3,1.84,11426.6666666667,13717.68,15,3.45533333333333,0.2
"493","92832","2012",3,2.29,11751.64,11751.64,18,3.72861111111111,0.166666666666667
"494","92832","2013",1,2.695,11115,11159.29,13,7.5192727966425,0.0769230769230769
"495","92870","2012",1,1.645,8824.82,8824.82,46,4.4758351774132,0.0217391304347826
"496","92870","2013",1,2.64,13746,13746,116,5.45200635122157,0.00862068965517241
"497","92879","2011",1,4.23,22821.93,22821.93,8,4.33875,0.125
"498","92879","2012",1,3.91,19575.66,19575.66,27,8.16048603162491,0.037037037037037
"499","92879","2013",2,4.315,18806.195,18806.2,58,5.36037340314963,0.0344827586206897
"500","92880","2013",2,3.145,16013.28,16013.28,407,4.95984088354596,0.00491400491400491
"501","92881","2010",1,4.6,27186.53,27186.53,28,5.82822656292582,0.0357142857142857
"502","92881","2012",1,1.645,8930.53,8930.53,69,6.06584717084418,0.0144927536231884
"503","92881","2013",2,4.5825,23134.17,23134.17,144,7.00768397611175,0.0138888888888889
"504","92882","2012",2,3.64,20947,20947,71,4.94400027405947,0.028169014084507
"505","92882","2013",3,3.51166666666667,16139.35,16139.35,128,6.44669826342522,0.0234375
"506","92882","2015",1,5.72,20205.15,20205.15,322,6.42924487988344,0.0031055900621118
"507","92883","2012",2,5.72,33541.095,33541.095,71,5.40646410627059,0.028169014084507
"508","92886","2014",2,2.7,10907.14,10907.14,200,7.03318181419306,0.01
"509","93001","2011",1,1.38,7068,12522.26,11,8.96146855814922,0.0909090909090909
"510","93001","2013",1,2.82,17079.97,17079.97,28,4.20823556984793,0.0357142857142857
"511","93004","2010",1,4.6,26006.5,33397.16,11,5.35763636363636,0.0909090909090909
"512","93015","2012",2,2.85,15884,17164.4,10,5.59721842808089,0.2
"513","93021","2012",1,1.38,10000,10626.44,64,5.63904860978634,0.015625
"514","93021","2013",5,3.283,18730.086,18730.086,82,5.67785352825676,0.0609756097560976
"515","93021","2014",5,2.362,12413.244,12413.244,162,5.21423258957801,0.0308641975308642
"516","93030","2010",5,1.988,13026.868,14985.906,6,2.35583333333333,0.833333333333333
"517","93030","2011",20,2.28695,12595.5875,14969.371,38,2.75960526315789,0.526315789473684
"518","93030","2012",53,2.42245283018868,12410.251509434,13824.4709433962,54,6.56054078878573,0.981481481481482
"519","93030","2013",33,2.7169696969697,14203.1509090909,14439.0248484848,48,3.48855343062444,0.6875
"520","93030","2014",9,2.855,13818.1866666667,14047.1322222222,55,5.61061989525164,0.163636363636364
"521","93030","2015",1,4,20498.99,20498.99,78,4.54538549130163,0.0128205128205128
"522","93033","2012",1,4.18,24110.93,24110.93,6,3.23416666666667,0.166666666666667
