"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","medianinc","ed_LThighschool","ed_college","year","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","zip_code"
"2698",26141,12893,15050,2967,40.2,691,5906,545,1391,346,216,240,216,247,295,195,236,305,614,902,1214,1159,771,1325,2095,102611,546,9013,2012,57.5723958532573,11.3499866110707,22.5928617879959,2.64335717837879,49.3209900156842,2.08484755747676,3.66516748338592,60.502114519702,5.32114303201867,"94002"
"2699",4266,2064,2030,1083,43.1,17,961,126,149,38,89,35,57,89,27,76,77,24,115,243,247,203,145,172,246,79171,196,1320,2012,47.5855602437881,25.3867791842475,22.5269573370839,0.398499765588373,48.3825597749648,2.9535864978903,7.07070707070707,47.6190476190476,3.49273323956868,"94005"
"2700",40907,20215,25372,4349,42.3,518,8919,882,2663,532,311,414,573,402,543,507,617,562,918,1144,1865,1331,929,1387,4387,96786,859,14665,2012,62.0236145402987,10.6314322732051,21.8031143814017,1.26628694355489,49.4169702006991,2.15611020118806,3.75765529308836,64.1513560804899,6.50988828317892,"94010"
"2701",47866,23730,4804,15500,38.1,1600,24797,5861,4286,480,441,469,550,572,473,464,637,572,1137,1822,1662,1476,1058,979,814,68495,3904,7652,2012,10.0363514812184,32.3820666025989,51.8050390673965,3.34266493962311,49.5758993857853,12.2445995069569,14.545996497634,28.5107492827602,8.95416370701542,"94014"
"2702",60446,29171,10714,9228,39.9,1357,36594,2328,4188,636,475,522,702,656,722,549,847,774,1348,2303,2545,2692,1629,1844,1304,76954,3149,13042,2012,17.7249114912484,15.2665188763524,60.5399861032988,2.2449789895113,48.2596036131423,3.8513714720577,8.96486932756363,37.1291920514718,6.9284981636502,"94015"
"2703",17688,8570,11186,5419,43.4,145,630,2688,1446,207,148,200,145,246,169,116,245,317,352,522,862,512,476,726,1373,96172,1646,5213,2012,63.2406151062867,30.6365897783808,3.56173677069199,0.819764812302126,48.4509271822705,15.1967435549525,15.997667411799,50.6657595490329,8.17503392130258,"94019"
"2704",1651,794,1470,75,53.3,28,54,1,35,24,20,19,20,0,0,10,0,17,0,112,101,44,48,161,150,122024,27,625,2012,89.0369473046638,4.54270139309509,3.27074500302847,1.69594185342217,48.0920654149001,0.0605693519079346,2.5763358778626,59.6374045801527,2.11992731677771,"94020"
"2705",93,36,75,0,59.3,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,18,24,0,0,0,91458,0,69,2012,80.6451612903226,0,0,0,38.7096774193548,0,0,74.1935483870968,0,"94021"
"2706",19310,9545,12265,774,48,27,5467,169,664,203,167,157,126,168,155,128,126,118,219,282,634,460,670,780,2962,154243,133,8199,2012,63.5163127912998,4.00828586224754,28.3117555670637,0.13982392542724,49.4303469704816,0.875194199896427,1.36089225416965,83.8944029468945,3.43863283272916,"94022"
"2707",22536,11023,15019,965,45.6,194,5435,57,459,114,64,89,100,85,177,166,123,217,191,233,754,749,494,1029,3405,166742,75,9730,2012,66.644479943202,4.282037628683,24.1169684061058,0.860844870429535,48.9128505502307,0.252928647497338,0.645883568722012,83.7926283155357,2.03674121405751,"94024"
"2708",40608,19213,25716,7199,39,1528,4261,2653,3010,542,380,263,308,529,498,291,420,466,668,1125,1388,1589,1177,1744,4276,114149,2021,16300,2012,63.3274231678487,17.7280338849488,10.4930063041765,3.76280535855004,47.3133372734437,6.53319542947202,8.72098040907914,70.3374471390351,7.41233254531127,"94025"
"2709",7083,3506,5689,363,46.4,11,690,61,342,136,9,58,31,32,19,0,77,35,58,67,86,173,185,184,1230,218214,36,2884,2012,80.3190738387689,5.12494705633206,9.7416349004659,0.155301425949456,49.4987999435268,0.861216998446986,1.11145415251621,89.0398271071318,4.8284625158831,"94027"
"2710",6633,3197,5821,224,50,8,394,121,118,37,13,14,58,87,42,0,12,26,150,136,217,203,94,392,1126,162271,95,2677,2012,87.7581788029549,3.37705412332278,5.9399969847731,0.120609075832956,48.1984019297452,1.82421227197347,3.07145166505011,86.5502748140964,1.77898386853611,"94028"
"2711",21567,10367,8700,3062,45,368,8805,708,1210,278,219,145,249,158,301,254,277,223,620,712,1256,897,710,705,1000,86364,766,5117,2012,40.339407428015,14.1976167292623,40.8262623452497,1.70631056707006,48.0688088283025,3.28279315621088,6.55765773478298,43.806180977656,5.61042333194232,"94030"
"2712",2567,1156,1976,338,46.2,0,215,32,2,0,29,0,0,0,14,52,0,74,20,66,123,168,34,180,162,119537,33,788,2012,76.9770159719517,13.167121153097,8.37553564472146,0,45.0331125827815,1.2465913517725,2.16819973718791,51.7739816031537,0.0779119594857811,"94037"
"2713",2814,1337,1857,852,49,37,61,300,292,108,40,17,89,0,24,22,0,0,91,137,105,90,89,169,168,80469,286,768,2012,65.9914712153518,30.2771855010661,2.16773276474769,1.31485429992893,47.5124378109453,10.6609808102345,17.5137783221066,47.0300061236987,10.3766879886283,"94038"
"2714",33918,17572,15488,7754,35.9,790,8530,3755,2675,620,340,348,518,337,361,306,382,387,893,1163,1534,1453,1228,1411,2640,95072,2167,12866,2012,45.6630697564715,22.861017748688,25.148888495784,2.32914676572911,51.807299958724,11.0708178548263,10.6838238919292,63.4324310999359,7.88666784598148,"94040"
"2715",12929,6587,6243,2928,36.4,461,2861,874,1480,291,131,220,278,231,60,144,247,178,287,438,640,657,400,564,1015,87231,617,5040,2012,48.2867971227473,22.6467630907263,22.1285482249207,3.56562765875164,50.9474824038982,6.75999690617991,7.34961286480048,60.0357355568791,11.4471343491376,"94041"
"2716",27279,13967,13277,4723,35.7,677,7240,1633,1693,369,557,263,425,396,284,308,470,147,734,824,1348,1364,999,1576,1669,94038,1192,10918,2012,48.6711389713699,17.3136845192272,26.5405623373291,2.4817625279519,51.2005572051761,5.98628982000807,6.85766885283627,62.8121044758946,6.20623923164339,"94043"
"2717",37558,18681,21057,6243,42,979,7487,926,1724,325,359,260,329,379,450,381,244,481,991,1118,2045,1662,1724,1720,1577,96014,851,9642,2012,56.0652856914639,16.6222908568081,19.9345013046488,2.60663507109005,49.7390702380318,2.46551999573992,3.78845212126608,42.9239193340159,4.59023377176633,"94044"
"2718",1561,754,857,682,39.3,16,6,458,153,0,25,0,30,10,32,0,0,11,37,48,33,27,69,35,114,101319,303,282,2012,54.9007046764894,43.6899423446509,0.384368994234465,1.02498398462524,48.3023702754644,29.3401665598975,34.1600901916573,31.7925591882751,9.80140935297886,"94060"
"2719",36343,17376,17407,14506,36.6,600,2598,5224,2942,362,402,559,575,656,530,539,533,442,1055,1104,1601,1469,998,1225,1471,75033,2750,8330,2012,47.89643122472,39.9141512808519,7.1485568059874,1.65093690669455,47.8111328178741,14.3741573342872,13.4297016164477,40.6797870781853,8.09509396582561,"94061"
"2720",26782,13263,19865,4286,44.2,283,1748,1130,1369,286,130,207,363,314,76,260,199,222,557,766,828,884,721,1136,3036,122260,910,8598,2012,74.1729519826749,16.0032857889627,6.52677171234411,1.0566798596072,49.5220670599657,4.21925173624076,6.12135073321674,57.8366742903269,5.11164214771115,"94062"
"2721",31427,16818,5761,22647,31,1203,1303,11469,6043,476,474,406,417,439,726,468,492,376,933,938,977,544,455,382,402,51690,6229,2638,2012,18.3313711140102,72.0622394756101,4.14611639672893,3.82791866866071,53.5144939065135,36.4940974321443,36.5938197626601,15.4975913523675,19.2286887071626,"94063"
"2722",11108,5444,5526,878,39.2,215,3948,179,488,56,123,77,10,54,65,54,133,56,139,232,590,450,752,632,1247,133981,102,5201,2012,49.7479294202377,7.90421317969031,35.541951746489,1.93554195174649,49.0097227223623,1.61145120633777,1.46572783445897,74.7377496766777,4.39323010442924,"94065"
"2723",41383,20164,15437,11814,38.8,1235,9925,3998,2797,364,512,498,334,343,407,619,685,613,933,1573,2477,1802,1266,1184,1219,78521,1972,9083,2012,37.3027571708189,28.5479544740594,23.9832781576976,2.98431723171351,48.7253219921224,9.66097189667255,8.10322156476003,37.3233070348455,6.75881400575115,"94066"
"2724",29358,14443,21958,2510,41.8,283,3201,336,962,298,124,142,230,227,328,274,339,233,719,833,1342,908,957,1671,3022,120579,341,11011,2012,74.7939232917774,8.54962872130254,10.9033312895974,0.963962122760406,49.1961305266026,1.1444921316166,1.97383653623524,63.7358184764992,3.27678997206894,"94070"
"2725",241,160,241,0,40.7,0,0,0,0,0,0,0,0,0,23,0,0,0,10,0,0,0,0,42,0,162950,0,0,2012,100,0,0,0,66.3900414937759,0,0,0,0,"94074"
"2726",64363,32099,14198,22354,38,1454,23005,7343,4421,547,837,711,796,941,692,700,819,698,1554,2713,2822,2561,1876,1796,1590,73927,4944,11937,2012,22.0592576480276,34.7311343473735,35.7425850255582,2.2590618833802,49.8718207665895,11.4087286173733,13.7120035500333,33.106833814067,6.86885322312509,"94080"
"2727",22688,11713,5124,7885,31.2,667,7492,3550,2707,320,188,176,258,188,242,192,333,230,376,808,1091,1091,977,949,641,94870,2045,7056,2012,22.5846262341326,34.7540550070522,33.0218617771509,2.93988011283498,51.6264104372355,15.6470380818054,14.4871068291301,49.9858316803627,11.9314174894217,"94085"
"2728",45531,24138,14691,9704,33.6,1017,18651,3842,3197,543,609,466,409,312,645,619,476,472,1080,1423,2887,2294,1839,2306,2208,92931,2925,17736,2012,32.2659287079133,21.3129516153829,40.9632997298544,2.23364301245305,53.0144297291955,8.43820693593376,10.0716204118174,61.0701742304249,7.0215896861479,"94086"
"2729",53446,26637,22322,4918,39.4,704,23311,1659,3235,669,325,406,578,496,492,430,332,445,808,1446,2638,2183,1810,2907,4185,110348,1332,21521,2012,41.7655203382854,9.20181117389515,43.615986229091,1.31721737828837,49.8390899225386,3.10406765707443,4.37970604675632,70.7625028770591,6.05283837892452,"94087"
"2730",20282,9829,6620,4231,36.2,394,8597,1200,1194,230,170,137,355,288,100,224,262,202,642,690,1342,833,517,821,629,80625,1222,5282,2012,32.6397791144857,20.860861847944,42.3873385267725,1.94260921013707,48.4616901686224,5.91657627452914,10.4784771051278,45.2924026753559,5.88699339315649,"94089"
"2731",25531,14498,9792,4211,41.8,3255,7323,1758,6972,2642,2670,1350,1500,738,672,477,668,251,722,722,766,655,327,367,494,22252,2625,6366,2012,38.3533743292468,16.4936743566644,28.6827777995378,12.7492068465787,56.7858681602757,6.88574673925816,15.8390152657938,38.4118747360164,27.3079785358975,"94102"
"2732",23909,13995,9079,4836,40.2,2653,6491,2180,5230,1247,1927,624,487,354,468,340,403,373,485,693,946,944,588,830,857,44145,1818,7643,2012,37.9731481868752,20.2266928771592,27.1487724287925,11.0962399096575,58.5344430967418,9.11790539127525,11.006175081729,46.2707349558058,21.8746078882429,"94103"
"2733",305,115,195,0,56.4,0,110,0,123,11,47,12,0,46,0,0,0,2,0,0,0,9,0,39,19,26223,32,128,2012,63.9344262295082,0,36.0655737704918,0,37.7049180327869,0,14.6788990825688,58.7155963302752,40.327868852459,"94104"
"2734",4801,2888,2336,307,36.2,66,2024,36,148,58,74,0,0,44,59,36,72,72,147,348,259,194,230,366,1121,142389,154,3705,2012,48.6565298896063,6.39450114559467,42.1578837742137,1.37471360133306,60.154134555301,0.749843782545303,3.48968955359166,83.956492182189,3.08269110601958,"94105"
"2735",26762,14296,14052,3626,36.8,1060,6486,832,2851,709,413,367,396,304,192,150,219,308,722,705,1161,1241,1283,1701,3309,117556,765,14571,2012,52.5072864509379,13.5490621029818,24.2358568118975,3.96083999701069,53.4190269785517,3.10888573350273,3.88759020225633,74.0471592641529,10.6531649353561,"94107"
"2736",13518,6949,3921,915,46.5,162,8208,40,3216,977,1056,472,465,227,517,216,247,164,506,275,600,506,180,400,433,33979,1653,3342,2012,29.005770084332,6.76875277407901,60.7190412782956,1.19840213049268,51.4055333629235,0.295901760615476,20.6676669167292,41.7854463615904,23.7905015534842,"94108"
"2737",54412,26995,29226,5387,37.2,2448,15421,1093,8655,3267,2632,1578,1699,1161,1217,1058,1152,771,2140,2657,3352,2703,1707,2393,3568,58915,3079,23831,2012,53.71241637874,9.90038961993678,28.341174740866,4.49900757185915,49.6122178931118,2.00874807027862,8.35186893072208,64.6422177616232,15.9064177019775,"94109"
"2738",70804,36737,30052,25749,35.7,3034,10053,11624,9695,1052,1416,879,1040,790,1176,960,882,952,1759,1981,3171,2661,1919,2766,3638,79516,6056,26272,2012,42.4439297214847,36.3665894582227,14.198350375685,4.28506864018982,51.8854866956669,16.4171515733574,12.5136894307263,54.286599855357,13.6927292243376,"94110"
"2739",3493,1804,1926,183,49.9,38,1133,36,331,224,167,125,57,80,77,33,0,27,79,151,185,227,206,170,409,93393,228,1368,2012,55.1388491268251,5.23904952762668,32.4363011737761,1.08789006584598,51.6461494417406,1.03063269395935,10.8778625954198,65.2671755725191,9.47609504723733,"94111"
"2740",80726,40323,12559,24404,40.9,3030,38868,10481,7639,721,836,900,911,679,933,888,713,982,1670,1961,3120,2332,1517,2007,1566,72396,9707,13473,2012,15.557565096747,30.2306567896341,48.1480563882764,3.75343755419567,49.9504496692515,12.9834254143646,20.708708452447,28.7430131842813,9.46287441468672,"94112"
"2741",32328,19424,24290,3387,40.9,822,2938,422,2251,398,465,353,301,410,404,348,515,402,695,989,1652,1860,1610,1845,4193,115734,407,19206,2012,75.1361049245236,10.4769858945805,9.08809700569166,2.54268745360059,60.0841375897055,1.30536995793121,1.65420256868802,78.0604779710616,6.96300420687948,"94114"
"2742",32882,15834,18235,2932,37.9,4160,6585,551,4627,1601,1256,832,502,505,649,658,441,511,949,933,1587,1491,987,1691,2878,73797,1166,14810,2012,55.4558725138374,8.91673255884679,20.0261541268779,12.6512985828113,48.1540052308254,1.6756888267137,5.47315058205032,69.5174615095757,14.0715284958336,"94115"
"2743",43923,20409,15266,3036,43.6,353,23607,389,3815,511,572,649,417,456,423,373,662,336,851,1586,1657,1355,1254,1846,1965,82648,3123,13235,2012,34.7562780320106,6.91209616829452,53.7463288026774,0.8036791658129,46.4654053684858,0.885640780456708,12.5932497278116,53.3690874632042,8.68565444072581,"94116"
"2744",40932,21916,26959,4753,33.1,3145,4418,765,4857,1041,736,465,419,530,350,486,616,361,939,1768,1875,2096,1548,2098,2887,91303,967,21643,2012,65.862894556826,11.6119417570605,10.7935111892896,7.68347503175999,53.5424606664712,1.86895338610378,3.29247531494722,73.6908409942118,11.8660216945177,"94117"
"2745",39567,19241,19826,2594,38.1,984,14478,425,4433,882,703,579,610,646,515,310,679,572,1002,1581,2047,1713,872,1483,2892,81545,1647,16028,2012,50.1074127429423,6.55596835746961,36.5910986428084,2.48692091894761,48.6289079283241,1.07412742942351,6.60994501745796,64.325560862062,11.2037809285516,"94118"
"2746",43597,20609,18211,3282,41.6,488,19374,758,4558,774,806,730,814,742,718,676,458,722,1073,1397,2269,1998,989,1435,1795,72371,2467,15369,2012,41.771222790559,7.52804092024681,44.4388375346928,1.11934307406473,47.2716012569672,1.73865174209235,9.13568360242927,56.9137905495482,10.4548478106292,"94121"
"2747",57805,28338,23613,2822,39.1,465,28310,265,5317,1019,753,697,838,733,864,581,591,649,1523,2251,3095,2291,1724,2142,2184,77889,2718,21884,2012,40.8494074907015,4.88193062883834,48.9750021624427,0.80442868263991,49.0234408788167,0.458437851396938,7.39793140990746,59.5645073489385,9.19816624859441,"94122"
"2748",23710,10763,18774,1559,35.7,62,2788,156,1426,598,408,324,344,266,359,170,210,279,728,1015,1644,1352,1422,1541,3114,107226,236,14682,2012,79.1817798397301,6.57528469000422,11.7587515816111,0.261493040911008,45.3943483762126,0.657950231969633,1.36510874595095,84.9259602036094,6.01433994095318,"94123"
"2749",34296,16894,2230,8620,33.4,12349,9456,2843,7561,923,870,458,461,515,578,496,576,416,608,824,1150,758,531,606,313,46692,4627,3772,2012,6.50221600186611,25.134126428738,27.5717284814556,36.007114532307,49.2593888500117,8.28959645439701,25.5762533856614,20.850146481676,22.0463027758339,"94124"
"2750",19075,9898,9636,2397,45.3,610,5612,428,888,67,149,158,135,190,140,97,248,191,190,385,584,1024,601,977,2183,128079,447,7673,2012,50.5163826998689,12.5661861074705,29.4207077326343,3.19790301441678,51.8899082568807,2.2437745740498,4.06770406770407,69.8243698243698,4.65530799475754,"94127"
"2751",48,0,24,0,19,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,0,2012,50,0,0,50,0,50,100,0,50,"94128"
"2752",2730,1534,2030,206,30.5,47,298,90,267,37,34,0,52,25,11,0,33,16,53,92,29,149,135,64,284,121313,47,1617,2012,74.3589743589744,7.54578754578755,10.9157509157509,1.72161172161172,56.1904761904762,3.2967032967033,2.42768595041322,83.5227272727273,9.78021978021978,"94129"
"2753",2501,1478,953,488,27.9,509,468,11,839,97,35,11,50,48,53,64,15,12,45,45,13,51,5,36,49,36553,126,559,2012,38.1047580967613,19.5121951219512,18.7125149940024,20.3518592562975,59.0963614554178,0.439824070371851,8.81735479356193,39.1182645206438,33.546581367453,"94130"
"2754",27914,14674,17127,3354,42,1618,4467,735,2167,377,618,302,299,409,226,376,380,270,730,1103,1760,1474,904,1355,2415,94770,628,13050,2012,61.35630866232,12.0154761051802,16.0027226481336,5.79637457906427,52.568603568102,2.63308733968618,3.31136303717374,68.8109675718429,7.76312961238088,"94131"
"2755",31425,14674,10614,4078,34.2,2517,12675,896,6005,1075,491,353,412,443,309,320,320,315,805,1011,1420,1027,632,882,827,67943,1465,7891,2012,33.7756563245823,12.9769291964996,40.3341288782816,8.00954653937947,46.6953062848051,2.85123309466985,9.61286089238845,51.7782152230971,19.1089896579157,"94132"
"2756",27580,13897,10099,1539,41,389,14982,419,5261,1497,1392,1069,733,477,502,364,595,258,453,1147,1057,1199,679,904,1122,46841,3683,8848,2012,36.6171138506164,5.58013052936911,54.3219724437999,1.41044234952864,50.3879622915156,1.51921682378535,21.7055634134842,52.1452145214521,19.075416968818,"94133"
"2757",38889,19050,4623,6762,39.7,4076,21718,2120,4875,667,671,447,743,654,516,379,485,273,660,1087,1515,911,678,620,657,59690,5545,5187,2012,11.8876803209134,17.3879503201419,55.8461261539253,10.481112911106,48.9855743269305,5.45141299596287,26.2051039697543,24.5132325141777,12.5356784694901,"94134"
"2758",4340,2570,1819,201,30.9,79,2212,0,777,292,52,45,84,62,151,35,52,101,129,180,207,54,174,307,265,64594,293,2589,2012,41.9124423963134,4.63133640552995,50.9677419354839,1.82027649769585,59.2165898617512,0,8.80144187443677,77.7711024331631,17.9032258064516,"94158"
"2759",16819,8459,12079,1016,41.9,371,2921,246,801,272,239,225,147,71,193,88,141,193,180,513,607,596,459,697,2734,135709,96,8303,2012,71.817587252512,6.04078720494679,17.367263214222,2.20583863487722,50.2943100065402,1.46263154765444,1.03705304094199,89.694285405639,4.7624710149236,"94301"
"2760",45714,22733,11194,18821,32.2,5207,6762,8912,5880,663,602,336,494,391,510,651,592,412,671,1204,1388,1068,821,1031,2424,76813,5129,10013,2012,24.4870280439253,41.1711948199676,14.7919674497966,11.3903836898981,49.7287483046769,19.4951218445115,21.7220057597832,42.4064035236321,12.8625803911274,"94303"
"2761",3791,1905,2292,217,37.9,147,1004,14,161,40,60,52,12,47,59,11,5,40,107,240,264,243,127,254,435,104531,14,1874,2012,60.4589817989976,5.72408335531522,26.4837773674492,3.87760485360063,50.250593510947,0.369295700342917,0.675349734684033,90.4003859141341,4.24690055394355,"94304"
"2762",13541,7248,6676,1833,21.8,648,3562,97,1371,431,162,80,54,163,237,144,107,73,221,200,222,129,142,172,669,55543,43,3521,2012,49.3021194889595,13.5366664205007,26.3052950299092,4.78546636142087,53.5263274499668,0.716342958422568,1.12535985344151,92.1486521852918,10.1248061443025,"94305"
"2763",26448,12934,14932,2332,40.5,896,7284,437,1340,426,227,279,293,229,274,217,272,366,494,847,1010,852,872,1248,2769,111432,311,11266,2012,56.4579552329099,8.8173018753781,27.540834845735,3.38777979431337,48.9035087719298,1.65229885057471,2.15076071922545,77.911479944675,5.06654567453116,"94306"
"2764",35721,18231,12375,14320,35.6,1177,5850,7016,3149,438,403,433,318,490,457,504,452,516,994,1455,1844,1347,926,1079,924,73023,4096,6413,2012,34.6434870244394,40.0884633688867,16.3769211388259,3.29498054365779,51.037205005459,19.6411074717953,19.593398708443,30.6768715618273,8.81554267797654,"94401"
